PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
juventus_kenan_yldz,juventus,Juventus,juventus.png,10,Kenan Yldz,Left Winger,"May 4, 2005 (19)",Türkiye,€45.00m,juventus_kenan_yldz.png,Seria A,Italia
juventus_samuel_mbangula,juventus,Juventus,juventus.png,51,Samuel Mbangula,Left Winger,"Jan 16, 2004 (21)",Belgium,€14.00m,juventus_samuel_mbangula.jpg,Seria A,Italia
juventus_francisco_conceicao,juventus,Juventus,juventus.png,7,Francisco Conceicao,Right Winger,"Dec 14, 2002 (22)",Portugal,€36.00m,juventus_francisco_conceicao.png,Seria A,Italia
juventus_nico_gonzalez,juventus,Juventus,juventus.png,11,Nico Gonzalez,Right Winger,"Apr 6, 1998 (27)",Argentina,€28.00m,juventus_nico_gonzalez.jpg,Seria A,Italia
juventus_timothy_weah,juventus,Juventus,juventus.png,22,Timothy Weah,Right Winger,"Feb 22, 2000 (25)",United States,€17.00m,juventus_timothy_weah.jpg,Seria A,Italia
juventus_dusan_vlahovic,juventus,Juventus,juventus.png,9,Dusan Vlahovic,Centre-Forward,"Jan 28, 2000 (25)",Serbia,€45.00m,juventus_dusan_vlahovic.jpg,Seria A,Italia
juventus_randal_kolo_muani,juventus,Juventus,juventus.png,20,Randal Kolo Muani,Centre-Forward,"Dec 5, 1998 (26)",France,€30.00m,juventus_randal_kolo_muani.jpg,Seria A,Italia
juventus_arkadiusz_milik,juventus,Juventus,juventus.png,14,Arkadiusz Milik,Centre-Forward,"Feb 28, 1994 (31)",Poland,€2.00m,juventus_arkadiusz_milik.jpg,Seria A,Italia
ac_milan_mike_maignan,ac_milan,AC Milan,ac_milan.png,16,Mike Maignan,Goalkeeper,"Jul 3, 1995 (29)",France,€25.00m,ac_milan_mike_maignan.jpg,Seria A,Italia
ac_milan_marco_sportiello,ac_milan,AC Milan,ac_milan.png,57,Marco Sportiello,Goalkeeper,"May 10, 1992 (32)",Italy,€1.50m,ac_milan_marco_sportiello.jpg,Seria A,Italia
ac_milan_lorenzo_torriani,ac_milan,AC Milan,ac_milan.png,96,Lorenzo Torriani,Goalkeeper,"Jan 31, 2005 (20)",Italy,€500k,ac_milan_lorenzo_torriani.jpg,Seria A,Italia
ac_milan_fikayo_tomori,ac_milan,AC Milan,ac_milan.png,23,Fikayo Tomori,Centre-Back,"Dec 19, 1997 (27)",England,€20.00m,ac_milan_fikayo_tomori.jpg,Seria A,Italia
ac_milan_malick_thiaw,ac_milan,AC Milan,ac_milan.png,28,Malick Thiaw,Centre-Back,"Aug 8, 2001 (23)",Germany,€20.00m,ac_milan_malick_thiaw.jpg,Seria A,Italia
ac_milan_strahinja_pavlovic,ac_milan,AC Milan,ac_milan.png,31,Strahinja Pavlovic,Centre-Back,"May 24, 2001 (23)",Serbia,€18.00m,ac_milan_strahinja_pavlovic.png,Seria A,Italia
ac_milan_matteo_gabbia,ac_milan,AC Milan,ac_milan.png,46,Matteo Gabbia,Centre-Back,"Oct 21, 1999 (25)",Italy,€14.00m,ac_milan_matteo_gabbia.jpg,Seria A,Italia
ac_milan_theo_hernandez,ac_milan,AC Milan,ac_milan.png,19,Theo Hernandez,Left-Back,"Oct 6, 1997 (27)",France,€40.00m,ac_milan_theo_hernandez.jpg,Seria A,Italia
ac_milan_alex_jimenez,ac_milan,AC Milan,ac_milan.png,20,Alex Jimenez,Right-Back,"May 8, 2005 (19)",Spain,€10.00m,ac_milan_alex_jimenez.jpg,Seria A,Italia
ac_milan_emerson_royal,ac_milan,AC Milan,ac_milan.png,22,Emerson Royal,Right-Back,"Jan 14, 1999 (26)",Brazil,€10.00m,ac_milan_emerson_royal.jpg,Seria A,Italia
ac_milan_kyle_walker,ac_milan,AC Milan,ac_milan.png,32,Kyle Walker,Right-Back,"May 28, 1990 (34)",England,€6.00m,ac_milan_kyle_walker.jpg,Seria A,Italia
ac_milan_filippo_terracciano,ac_milan,AC Milan,ac_milan.png,42,Filippo Terracciano,Right-Back,"Feb 8, 2003 (22)",Italy,€4.50m,ac_milan_filippo_terracciano.jpg,Seria A,Italia
ac_milan_alessandro_florenzi,ac_milan,AC Milan,ac_milan.png,24,Alessandro Florenzi,Right-Back,"Mar 11, 1991 (34)",Italy,€1.50m,ac_milan_alessandro_florenzi.jpg,Seria A,Italia
ac_milan_youssouf_fofana,ac_milan,AC Milan,ac_milan.png,29,Youssouf Fofana,Defensive Midfield,"Jan 10, 1999 (26)",France,€30.00m,ac_milan_youssouf_fofana.jpg,Seria A,Italia
ac_milan_tijjani_reijnders,ac_milan,AC Milan,ac_milan.png,14,Tijjani Reijnders,Central Midfield,"Jul 29, 1998 (26)",Netherlands,€50.00m,ac_milan_tijjani_reijnders.jpg,Seria A,Italia
ac_milan_yunus_musah,ac_milan,AC Milan,ac_milan.png,80,Yunus Musah,Central Midfield,"Nov 29, 2002 (22)",United States,€22.00m,ac_milan_yunus_musah.jpg,Seria A,Italia
ac_milan_ruben_loftus-cheek,ac_milan,AC Milan,ac_milan.png,8,Ruben Loftus-Cheek,Central Midfield,"Jan 23, 1996 (29)",England,€16.00m,ac_milan_ruben_loftus-cheek.jpg,Seria A,Italia
ac_milan_warren_bondo,ac_milan,AC Milan,ac_milan.png,38,Warren Bondo,Central Midfield,"Sep 15, 2003 (21)",France,€10.00m,ac_milan_warren_bondo.jpg,Seria A,Italia
ac_milan_rafael_leao,ac_milan,AC Milan,ac_milan.png,10,Rafael Leao,Left Winger,"Jun 10, 1999 (25)",Portugal,€75.00m,ac_milan_rafael_leao.jpg,Seria A,Italia
ac_milan_riccardo_sottil,ac_milan,AC Milan,ac_milan.png,99,Riccardo Sottil,Left Winger,"Jun 3, 1999 (25)",Italy,€6.00m,ac_milan_riccardo_sottil.jpg,Seria A,Italia
ac_milan_christian_pulisic,ac_milan,AC Milan,ac_milan.png,11,Christian Pulisic,Right Winger,"Sep 18, 1998 (26)",United States,€50.00m,ac_milan_christian_pulisic.jpg,Seria A,Italia
ac_milan_samuel_chukwueze,ac_milan,AC Milan,ac_milan.png,21,Samuel Chukwueze,Right Winger,"May 22, 1999 (25)",Nigeria,€14.00m,ac_milan_samuel_chukwueze.jpg,Seria A,Italia
ac_milan_joao_felix,ac_milan,AC Milan,ac_milan.png,79,Joao Felix,Second Striker,"Nov 10, 1999 (25)",Portugal,€25.00m,ac_milan_joao_felix.jpg,Seria A,Italia
ac_milan_santiago_gimenez,ac_milan,AC Milan,ac_milan.png,7,Santiago Gimenez,Centre-Forward,"Apr 18, 2001 (24)",Mexico,€37.00m,ac_milan_santiago_gimenez.jpg,Seria A,Italia
ac_milan_tammy_abraham,ac_milan,AC Milan,ac_milan.png,90,Tammy Abraham,Centre-Forward,"Oct 2, 1997 (27)",England,€15.00m,ac_milan_tammy_abraham.jpg,Seria A,Italia
ac_milan_luka_jovic,ac_milan,AC Milan,ac_milan.png,9,Luka Jovic,Centre-Forward,"Dec 23, 1997 (27)",Serbia,€2.50m,ac_milan_luka_jovic.jpg,Seria A,Italia
atalanta_marco_carnesecchi,atalanta,Atalanta,atalanta.png,29,Marco Carnesecchi,Goalkeeper,"Jul 1, 2000 (24)",Italy,€25.00m,atalanta_marco_carnesecchi.jpg,Seria A,Italia
atalanta_rui_patricio,atalanta,Atalanta,atalanta.png,28,Rui Patricio,Goalkeeper,"Feb 15, 1988 (37)",Portugal,€1.00m,atalanta_rui_patricio.jpg,Seria A,Italia
atalanta_francesco_rossi,atalanta,Atalanta,atalanta.png,31,Francesco Rossi,Goalkeeper,"Apr 27, 1991 (33)",Italy,€100k,atalanta_francesco_rossi.jpg,Seria A,Italia
atalanta_giorgio_scalvini,atalanta,Atalanta,atalanta.png,42,Giorgio Scalvini,Centre-Back,"Dec 11, 2003 (21)",Italy,€35.00m,atalanta_giorgio_scalvini.jpg,Seria A,Italia
atalanta_isak_hien,atalanta,Atalanta,atalanta.png,4,Isak Hien,Centre-Back,"Jan 13, 1999 (26)",Sweden,€30.00m,atalanta_isak_hien.jpg,Seria A,Italia
atalanta_odilon_kossounou,atalanta,Atalanta,atalanta.png,3,Odilon Kossounou,Centre-Back,"Jan 4, 2001 (24)",Cote d'Ivoire,€25.00m,atalanta_odilon_kossounou.jpg,Seria A,Italia
atalanta_stefan_posch,atalanta,Atalanta,atalanta.png,5,Stefan Posch,Centre-Back,"May 14, 1997 (27)",Austria,€10.00m,atalanta_stefan_posch.jpg,Seria A,Italia
atalanta_sead_kolasinac,atalanta,Atalanta,atalanta.png,23,Sead Kolasinac,Centre-Back,"Jun 20, 1993 (31)",Bosnia-Herzegovina,€10.00m,atalanta_sead_kolasinac.jpg,Seria A,Italia
atalanta_berat_djimsiti,atalanta,Atalanta,atalanta.png,19,Berat Djimsiti,Centre-Back,"Feb 19, 1993 (32)",Albania,€8.00m,atalanta_berat_djimsiti.jpg,Seria A,Italia
atalanta_rafael_toloi,atalanta,Atalanta,atalanta.png,2,Rafael Toloi,Centre-Back,"Oct 10, 1990 (34)",Italy,€1.50m,atalanta_rafael_toloi.jpg,Seria A,Italia
atalanta_marten_de_roon,atalanta,Atalanta,atalanta.png,15,Marten de Roon,Defensive Midfield,"Mar 29, 1991 (34)",Netherlands,€7.00m,atalanta_marten_de_roon.jpg,Seria A,Italia
atalanta_ibrahim_sulemana,atalanta,Atalanta,atalanta.png,6,Ibrahim Sulemana,Defensive Midfield,"May 22, 2003 (21)",Ghana,€6.00m,atalanta_ibrahim_sulemana.jpg,Seria A,Italia
atalanta_ederson,atalanta,Atalanta,atalanta.png,13,Ederson,Central Midfield,"Jul 7, 1999 (25)",Brazil,€50.00m,atalanta_ederson.jpg,Seria A,Italia
atalanta_lazar_samardzic,atalanta,Atalanta,atalanta.png,24,Lazar Samardzic,Central Midfield,"Feb 24, 2002 (23)",Serbia,€20.00m,atalanta_lazar_samardzic.jpg,Seria A,Italia
atalanta_mario_pasalic,atalanta,Atalanta,atalanta.png,8,Mario Pasalic,Central Midfield,"Feb 9, 1995 (30)",Croatia,€13.00m,atalanta_mario_pasalic.jpg,Seria A,Italia
atalanta_marco_brescianini,atalanta,Atalanta,atalanta.png,44,Marco Brescianini,Central Midfield,"Jan 20, 2000 (25)",Italy,€8.00m,atalanta_marco_brescianini.jpg,Seria A,Italia
atalanta_raoul_bellanova,atalanta,Atalanta,atalanta.png,16,Raoul Bellanova,Right Midfield,"May 17, 2000 (24)",Italy,€22.00m,atalanta_raoul_bellanova.jpg,Seria A,Italia
atalanta_davide_zappacosta,atalanta,Atalanta,atalanta.png,77,Davide Zappacosta,Right Midfield,"Jun 11, 1992 (32)",Italy,€6.00m,atalanta_davide_zappacosta.jpg,Seria A,Italia
atalanta_marco_palestra,atalanta,Atalanta,atalanta.png,27,Marco Palestra,Right Midfield,"Mar 3, 2005 (20)",Italy,€3.00m,atalanta_marco_palestra.jpg,Seria A,Italia
atalanta_juan_cuadrado,atalanta,Atalanta,atalanta.png,7,Juan Cuadrado,Right Midfield,"May 26, 1988 (36)",Colombia,€1.00m,atalanta_juan_cuadrado.jpg,Seria A,Italia
atalanta_matteo_ruggeri,atalanta,Atalanta,atalanta.png,22,Matteo Ruggeri,Left Midfield,"Jul 11, 2002 (22)",Italy,€20.00m,atalanta_matteo_ruggeri.jpg,Seria A,Italia
atalanta_charles_de_ketelaere,atalanta,Atalanta,atalanta.png,17,Charles De Ketelaere,Attacking Midfield,"Mar 10, 2001 (24)",Belgium,€38.00m,atalanta_charles_de_ketelaere.jpg,Seria A,Italia
atalanta_daniel_maldini,atalanta,Atalanta,atalanta.png,70,Daniel Maldini,Attacking Midfield,"Oct 11, 2001 (23)",Italy,€10.00m,atalanta_daniel_maldini.jpg,Seria A,Italia
atalanta_ademola_lookman,atalanta,Atalanta,atalanta.png,11,Ademola Lookman,Second Striker,"Oct 20, 1997 (27)",Nigeria,€60.00m,atalanta_ademola_lookman.jpg,Seria A,Italia
atalanta_mateo_retegui,atalanta,Atalanta,atalanta.png,32,Mateo Retegui,Centre-Forward,"Apr 29, 1999 (25)",Italy,€45.00m,atalanta_mateo_retegui.jpg,Seria A,Italia
atalanta_gianluca_scamacca,atalanta,Atalanta,atalanta.png,9,Gianluca Scamacca,Centre-Forward,"Jan 1, 1999 (26)",Italy,€24.00m,atalanta_gianluca_scamacca.jpg,Seria A,Italia
napoli_alex_meret,napoli,Napoli,napoli.png,1,Alex Meret,Goalkeeper,"Mar 22, 1997 (28)",Italy,€12.00m,napoli_alex_meret.jpg,Seria A,Italia
napoli_simone_scuffet,napoli,Napoli,napoli.png,96,Simone Scuffet,Goalkeeper,"May 31, 1996 (28)",Italy,€2.00m,napoli_simone_scuffet.jpg,Seria A,Italia
napoli_nikita_contini,napoli,Napoli,napoli.png,14,Nikita Contini,Goalkeeper,"May 21, 1996 (28)",Italy,€400k,napoli_nikita_contini.jpg,Seria A,Italia
napoli_claudio_turi,napoli,Napoli,napoli.png,12,Claudio Turi,Goalkeeper,"May 6, 2005 (19)",Italy,€150k,napoli_claudio_turi.jpg,Seria A,Italia
napoli_alessandro_buongiorno,napoli,Napoli,napoli.png,4,Alessandro Buongiorno,Centre-Back,"Jun 6, 1999 (25)",Italy,€45.00m,napoli_alessandro_buongiorno.jpg,Seria A,Italia
napoli_amir_rrahmani,napoli,Napoli,napoli.png,13,Amir Rrahmani,Centre-Back,"Feb 24, 1994 (31)",Kosovo,€12.00m,napoli_amir_rrahmani.jpg,Seria A,Italia
napoli_rafa_marin,napoli,Napoli,napoli.png,16,Rafa Marin,Centre-Back,"May 19, 2002 (22)",Spain,€7.00m,napoli_rafa_marin.jpg,Seria A,Italia
napoli_juan_jesus,napoli,Napoli,napoli.png,5,Juan Jesus,Centre-Back,"Jun 10, 1991 (33)",Brazil,€1.50m,napoli_juan_jesus.jpg,Seria A,Italia
napoli_mathias_olivera,napoli,Napoli,napoli.png,17,Mathias Olivera,Left-Back,"Oct 31, 1997 (27)",Uruguay,€18.00m,napoli_mathias_olivera.jpg,Seria A,Italia
napoli_leonardo_spinazzola,napoli,Napoli,napoli.png,37,Leonardo Spinazzola,Left-Back,"Mar 25, 1993 (32)",Italy,€3.50m,napoli_leonardo_spinazzola.jpg,Seria A,Italia
napoli_giovanni_di_lorenzo,napoli,Napoli,napoli.png,22,Giovanni Di Lorenzo,Right-Back,"Aug 4, 1993 (31)",Italy,€15.00m,napoli_giovanni_di_lorenzo.jpg,Seria A,Italia
napoli_pasquale_mazzocchi,napoli,Napoli,napoli.png,30,Pasquale Mazzocchi,Right-Back,"Jul 27, 1995 (29)",Italy,€3.00m,napoli_pasquale_mazzocchi.jpg,Seria A,Italia
napoli_stanislav_lobotka,napoli,Napoli,napoli.png,68,Stanislav Lobotka,Defensive Midfield,"Nov 25, 1994 (30)",Slovakia,€25.00m,napoli_stanislav_lobotka.jpg,Seria A,Italia
napoli_billy_gilmour,napoli,Napoli,napoli.png,6,Billy Gilmour,Defensive Midfield,"Jun 11, 2001 (23)",Scotland,€16.00m,napoli_billy_gilmour.jpg,Seria A,Italia
napoli_scott_mctominay,napoli,Napoli,napoli.png,8,Scott McTominay,Central Midfield,"Dec 8, 1996 (28)",Scotland,€40.00m,napoli_scott_mctominay.jpg,Seria A,Italia
napoli_frank_anguissa,napoli,Napoli,napoli.png,99,Frank Anguissa,Central Midfield,"Nov 16, 1995 (29)",Cameroon,€27.00m,napoli_frank_anguissa.jpg,Seria A,Italia
napoli_philip_billing,napoli,Napoli,napoli.png,15,Philip Billing,Central Midfield,"Jun 11, 1996 (28)",Denmark,€12.00m,napoli_philip_billing.jpg,Seria A,Italia
napoli_luis_hasa,napoli,Napoli,napoli.png,29,Luis Hasa,Central Midfield,"Jan 6, 2004 (21)",Italy,€1.00m,napoli_luis_hasa.jpg,Seria A,Italia
napoli_david_neres,napoli,Napoli,napoli.png,7,David Neres,Left Winger,"Mar 3, 1997 (28)",Brazil,€30.00m,napoli_david_neres.jpg,Seria A,Italia
napoli_noah_okafor,napoli,Napoli,napoli.png,9,Noah Okafor,Left Winger,"May 24, 2000 (24)",Switzerland,€15.00m,napoli_noah_okafor.jpg,Seria A,Italia
napoli_matteo_politano,napoli,Napoli,napoli.png,21,Matteo Politano,Right Winger,"Aug 3, 1993 (31)",Italy,€10.00m,napoli_matteo_politano.jpg,Seria A,Italia
napoli_cyril_ngonge,napoli,Napoli,napoli.png,26,Cyril Ngonge,Right Winger,"May 26, 2000 (24)",Belgium,€10.00m,napoli_cyril_ngonge.jpg,Seria A,Italia
napoli_giacomo_raspadori,napoli,Napoli,napoli.png,81,Giacomo Raspadori,Second Striker,"Feb 18, 2000 (25)",Italy,€20.00m,napoli_giacomo_raspadori.jpg,Seria A,Italia
napoli_romelu_lukaku,napoli,Napoli,napoli.png,11,Romelu Lukaku,Centre-Forward,"May 13, 1993 (31)",Belgium,€22.00m,napoli_romelu_lukaku.jpg,Seria A,Italia
napoli_giovanni_simeone,napoli,Napoli,napoli.png,18,Giovanni Simeone,Centre-Forward,"Jul 5, 1995 (29)",Argentina,€8.00m,napoli_giovanni_simeone.jpg,Seria A,Italia
as_roma_mile_svilar,as_roma,AS Roma,as_roma.png,99,Mile Svilar,Goalkeeper,"Aug 27, 1999 (25)",Serbia,€17.00m,as_roma_mile_svilar.jpg,Seria A,Italia
as_roma_pierluigi_gollini,as_roma,AS Roma,as_roma.png,95,Pierluigi Gollini,Goalkeeper,"Mar 18, 1995 (30)",Italy,€1.00m,as_roma_pierluigi_gollini.jpg,Seria A,Italia
as_roma_renato_marin,as_roma,AS Roma,as_roma.png,89,Renato Marin,Goalkeeper,"Jul 10, 2006 (18)",Italy,€500k,as_roma_renato_marin.jpg,Seria A,Italia
as_roma_evan_ndicka,as_roma,AS Roma,as_roma.png,5,Evan Ndicka,Centre-Back,"Aug 20, 1999 (25)",Cote d'Ivoire,€25.00m,as_roma_evan_ndicka.jpg,Seria A,Italia
as_roma_gianluca_mancini,as_roma,AS Roma,as_roma.png,23,Gianluca Mancini,Centre-Back,"Apr 17, 1996 (29)",Italy,€18.00m,as_roma_gianluca_mancini.jpg,Seria A,Italia
as_roma_victor_nelsson,as_roma,AS Roma,as_roma.png,25,Victor Nelsson,Centre-Back,"Oct 14, 1998 (26)",Denmark,€14.00m,as_roma_victor_nelsson.jpg,Seria A,Italia
as_roma_mats_hummels,as_roma,AS Roma,as_roma.png,15,Mats Hummels,Centre-Back,"Dec 16, 1988 (36)",Germany,€2.50m,as_roma_mats_hummels.jpg,Seria A,Italia
