PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
lille_marius_broholm,lille,Lille,lille.png,14,Marius Broholm,Right Winger,21,Norway,€6.00m,lille_marius_broholm.jpg,Ligue 1,Franta
lille_hamza_igamane,lille,Lille,lille.png,29,Hamza Igamane,Centre-Forward,23,Morocco,€18.00m,lille_hamza_igamane.jpg,Ligue 1,Franta
lille_olivier_giroud,lille,Lille,lille.png,9,Olivier Giroud,Centre-Forward,39,France,€1.00m,lille_olivier_giroud.jpg,Ligue 1,Franta
olympique_marseille_geronimo_rulli,olympique_marseille,Olympique Marseille,olympique_marseille.png,1,Geronimo Rulli,Goalkeeper,33,Argentina,€9.00m,olympique_marseille_geronimo_rulli.jpg,Ligue 1,Franta
olympique_marseille_jeffrey_de_lange,olympique_marseille,Olympique Marseille,olympique_marseille.png,12,Jeffrey de Lange,Goalkeeper,27,Netherlands,€2.00m,olympique_marseille_jeffrey_de_lange.jpg,Ligue 1,Franta
olympique_marseille_jelle_van_neck,olympique_marseille,Olympique Marseille,olympique_marseille.png,40,Jelle Van Neck,Goalkeeper,21,Belgium,-,olympique_marseille_jelle_van_neck.jpg,Ligue 1,Franta
olympique_marseille_theo_vermot,olympique_marseille,Olympique Marseille,olympique_marseille.png,92,Theo Vermot,Goalkeeper,29,France,-,olympique_marseille_theo_vermot.jpg,Ligue 1,Franta
olympique_marseille_nayef_aguerd,olympique_marseille,Olympique Marseille,olympique_marseille.png,21,Nayef Aguerd,Centre-Back,29,Morocco,€22.00m,olympique_marseille_nayef_aguerd.jpg,Ligue 1,Franta
olympique_marseille_leonardo_balerdi,olympique_marseille,Olympique Marseille,olympique_marseille.png,5,Leonardo Balerdi,Centre-Back,27,Argentina,€20.00m,olympique_marseille_leonardo_balerdi.jpg,Ligue 1,Franta
olympique_marseille_benjamin_pavard,olympique_marseille,Olympique Marseille,olympique_marseille.png,28,Benjamin Pavard,Centre-Back,29,France,€20.00m,olympique_marseille_benjamin_pavard.jpg,Ligue 1,Franta
olympique_marseille_facundo_medina,olympique_marseille,Olympique Marseille,olympique_marseille.png,32,Facundo Medina,Centre-Back,26,Argentina,€20.00m,olympique_marseille_facundo_medina.jpg,Ligue 1,Franta
olympique_marseille_cj_egan-riley,olympique_marseille,Olympique Marseille,olympique_marseille.png,4,CJ Egan-Riley,Centre-Back,23,England,€12.00m,olympique_marseille_cj_egan-riley.jpg,Ligue 1,Franta
olympique_marseille_emerson,olympique_marseille,Olympique Marseille,olympique_marseille.png,33,Emerson,Left-Back,31,Italy,€10.00m,olympique_marseille_emerson.jpg,Ligue 1,Franta
olympique_marseille_ulisses_garcia,olympique_marseille,Olympique Marseille,olympique_marseille.png,6,Ulisses Garcia,Left-Back,30,Switzerland,€3.00m,olympique_marseille_ulisses_garcia.jpg,Ligue 1,Franta
olympique_marseille_amir_murillo,olympique_marseille,Olympique Marseille,olympique_marseille.png,62,Amir Murillo,Right-Back,29,Panama,€10.00m,olympique_marseille_amir_murillo.jpg,Ligue 1,Franta
olympique_marseille_arthur_vermeeren,olympique_marseille,Olympique Marseille,olympique_marseille.png,18,Arthur Vermeeren,Defensive Midfield,20,Belgium,€28.00m,olympique_marseille_arthur_vermeeren.jpg,Ligue 1,Franta
olympique_marseille_pierre-emile_hjbjerg,olympique_marseille,Olympique Marseille,olympique_marseille.png,23,Pierre-Emile Hjbjerg,Defensive Midfield,30,Denmark,€18.00m,olympique_marseille_pierre-emile_hjbjerg.jpg,Ligue 1,Franta
olympique_marseille_geoffrey_kondogbia,olympique_marseille,Olympique Marseille,olympique_marseille.png,19,Geoffrey Kondogbia,Defensive Midfield,32,Central African Republic,€5.00m,olympique_marseille_geoffrey_kondogbia.jpg,Ligue 1,Franta
olympique_marseille_quinten_timber,olympique_marseille,Olympique Marseille,olympique_marseille.png,27,Quinten Timber,Central Midfield,24,Netherlands,€25.00m,olympique_marseille_quinten_timber.jpg,Ligue 1,Franta
olympique_marseille_matt_o'riley,olympique_marseille,Olympique Marseille,olympique_marseille.png,17,Matt O'Riley,Central Midfield,25,Denmark,€20.00m,olympique_marseille_matt_o'riley.jpg,Ligue 1,Franta
olympique_marseille_bilal_nadir,olympique_marseille,Olympique Marseille,olympique_marseille.png,26,Bilal Nadir,Central Midfield,22,Morocco,€9.00m,olympique_marseille_bilal_nadir.jpg,Ligue 1,Franta
olympique_marseille_ethan_nwaneri,olympique_marseille,Olympique Marseille,olympique_marseille.png,11,Ethan Nwaneri,Attacking Midfield,18,England,€40.00m,olympique_marseille_ethan_nwaneri.jpg,Ligue 1,Franta
olympique_marseille_angel_gomes,olympique_marseille,Olympique Marseille,olympique_marseille.png,8,Angel Gomes,Attacking Midfield,25,England,€18.00m,olympique_marseille_angel_gomes.jpg,Ligue 1,Franta
