PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Image,Scor
sc_otelul_galati_cosmin_dur-bozoanca,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,1,Cosmin Dur-Bozoanca,Goalkeeper,"Feb 15, 1998 (26)",Romania,sc_otelul_galati_cosmin_dur-bozoanca.png,2
sc_otelul_galati_nikola_stevanovic,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,5,Nikola Stevanovic,Centre-Back,"Sep 13, 1998 (26)",Serbia,sc_otelul_galati_nikola_stevanovic.jpg,2
sc_otelul_galati_jonathan_cisse,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,6,Jonathan Cisse,Centre-Back,"May 18, 1997 (27)",Cote d'Ivoire,sc_otelul_galati_jonathan_cisse.png,2
sc_otelul_galati_martin_angha,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,4,Martin Angha,Centre-Back,"Jan 22, 1994 (31)",Switzerland,sc_otelul_galati_martin_angha.jpg,2
sc_otelul_galati_julian_bonilla,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,3,Julian Bonilla,Centre-Back,"Nov 21, 1996 (28)",Colombia,sc_otelul_galati_julian_bonilla.jpg,2
sc_otelul_galati_francois_yabre,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,15,Francois Yabre,Centre-Back,"May 10, 1991 (33)",Burkina Faso,sc_otelul_galati_francois_yabre.png,2
sc_otelul_galati_miguel_silva,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,28,Miguel Silva,Left-Back,"Dec 20, 1995 (29)",Portugal,sc_otelul_galati_miguel_silva.png,2
sc_otelul_galati_david_maftei,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,27,David Maftei,Right-Back,"Jul 12, 2004 (20)",Romania,sc_otelul_galati_david_maftei.png,2
sc_otelul_galati_milen_zhelev,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,2,Milen Zhelev,Right-Back,"Jul 17, 1993 (31)",Bulgaria,sc_otelul_galati_milen_zhelev.png,2
sc_otelul_galati_joao_lameira,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,66,Joao Lameira,Defensive Midfield,"Apr 19, 1999 (25)",Portugal,sc_otelul_galati_joao_lameira.png,2
sc_otelul_galati_ionut_neagu,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,8,Ionut Neagu,Defensive Midfield,"Oct 26, 1989 (35)",Romania,sc_otelul_galati_ionut_neagu.png,2
sc_otelul_galati_samuel_teles,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,21,Samuel Teles,Central Midfield,"Feb 28, 1997 (27)",Portugal,sc_otelul_galati_samuel_teles.png,2
sc_otelul_galati_jakob_novak,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,34,Jakob Novak,Central Midfield,"Mar 4, 1998 (26)",Slovenia,sc_otelul_galati_jakob_novak.png,2
sc_otelul_galati_victor_bogaciuc,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,71,Victor Bogaciuc,Central Midfield,"Oct 17, 1999 (25)",Moldova,sc_otelul_galati_victor_bogaciuc.png,2
sc_otelul_galati_nelut_rosu,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,20,Nelut Rosu,Central Midfield,"Jul 5, 1993 (31)",Romania,sc_otelul_galati_nelut_rosu.png,2
sc_otelul_galati_samy_bourard,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,10,Samy Bourard,Attacking Midfield,"Mar 29, 1996 (28)",Belgium,sc_otelul_galati_samy_bourard.jpg,2
sc_otelul_galati_razvan_tanasa,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,17,Razvan Tanasa,Left Winger,"Apr 28, 2003 (21)",Romania,sc_otelul_galati_razvan_tanasa.png,2
sc_otelul_galati_frederic_maciel,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,7,Frederic Maciel,Right Winger,"Mar 15, 1994 (30)",Portugal,sc_otelul_galati_frederic_maciel.png,2
sc_otelul_galati_andrei_bani,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,22,Andrei Bani,Right Winger,"Aug 22, 2002 (22)",Romania,sc_otelul_galati_andrei_bani.png,4
sc_otelul_galati_maxim_cojocaru,sc_otelul_galati,SC Otelul Galati,sc_otelul_galati.png,19,Maxim Cojocaru,Right Winger,"Jan 13, 1998 (27)",Moldova,sc_otelul_galati_maxim_cojocaru.png,2
fc_botosani_eduard_pap,fc_botosani,FC Botosani,fc_botosani.png,94,Eduard Pap,Goalkeeper,"Jul 1, 1994 (30)",Romania,fc_botosani_eduard_pap.jpg,2
fc_botosani_rijad_sadiku,fc_botosani,FC Botosani,fc_botosani.png,44,Rijad Sadiku,Centre-Back,"Jan 18, 2000 (25)",Bosnia-Herzegovina,fc_botosani_rijad_sadiku.png,2
fc_botosani_andrei_miron,fc_botosani,FC Botosani,fc_botosani.png,4,Andrei Miron,Centre-Back,"May 28, 1994 (30)",Romania,fc_botosani_andrei_miron.png,2
fc_botosani_patricio_matricardi,fc_botosani,FC Botosani,fc_botosani.png,5,Patricio Matricardi,Centre-Back,"Jan 7, 1994 (31)",Argentina,fc_botosani_patricio_matricardi.png,2
fc_botosani_daniel_celea,fc_botosani,FC Botosani,fc_botosani.png,6,Daniel Celea,Centre-Back,"Jul 6, 1995 (29)",Romania,fc_botosani_daniel_celea.png,2
fc_botosani_alin_seroni,fc_botosani,FC Botosani,fc_botosani.png,32,Alin Seroni,Centre-Back,"Mar 26, 1987 (37)",Romania,fc_botosani_alin_seroni.png,2
fc_botosani_michael_pavlovic,fc_botosani,FC Botosani,fc_botosani.png,3,Michael Pavlovic,Left-Back,"Jun 12, 2001 (23)",Slovenia,fc_botosani_michael_pavlovic.png,2
fc_botosani_alexandru_tiganasu,fc_botosani,FC Botosani,fc_botosani.png,30,Alexandru Tiganasu,Left-Back,"Jun 12, 1990 (34)",Romania,fc_botosani_alexandru_tiganasu.png,2
fc_botosani_romario_benzar,fc_botosani,FC Botosani,fc_botosani.png,20,Romario Benzar,Right-Back,"Mar 26, 1992 (32)",Romania,fc_botosani_romario_benzar.png,2
fc_botosani_alexandru_albu,fc_botosani,FC Botosani,fc_botosani.png,-,Alexandru Albu,Defensive Midfield,"Aug 17, 1993 (31)",Romania,fc_botosani_alexandru_albu.png,2
fc_botosani_enriko_papa,fc_botosani,FC Botosani,fc_botosani.png,67,Enriko Papa,Central Midfield,"Mar 12, 1993 (31)",Albania,fc_botosani_enriko_papa.jpg,2
fc_botosani_francisco_junior,fc_botosani,FC Botosani,fc_botosani.png,22,Francisco Junior,Central Midfield,"Jan 18, 1992 (33)",Guinea-Bissau,fc_botosani_francisco_junior.png,2
fc_botosani_adams_friday,fc_botosani,FC Botosani,fc_botosani.png,12,Adams Friday,Right Midfield,"Nov 23, 2002 (22)",Nigeria,fc_botosani_adams_friday.png,2
fc_botosani_eduard_florescu,fc_botosani,FC Botosani,fc_botosani.png,8,Eduard Florescu,Attacking Midfield,"Jun 27, 1997 (27)",Romania,fc_botosani_eduard_florescu.png,2
fc_botosani_stefan_bodisteanu,fc_botosani,FC Botosani,fc_botosani.png,7,Stefan Bodisteanu,Attacking Midfield,"Feb 1, 2003 (21)",Romania,fc_botosani_stefan_bodisteanu.png,2
fc_botosani_aldair_ferreira,fc_botosani,FC Botosani,fc_botosani.png,83,Aldair Ferreira,Attacking Midfield,"Mar 26, 1998 (26)",Angola,fc_botosani_aldair_ferreira.png,2
fc_botosani_hervin_ongenda,fc_botosani,FC Botosani,fc_botosani.png,26,Hervin Ongenda,Attacking Midfield,"Jun 24, 1995 (29)",France,fc_botosani_hervin_ongenda.png,2
fc_botosani_alexandru_cimpanu,fc_botosani,FC Botosani,fc_botosani.png,10,Alexandru Cimpanu,Right Winger,"Oct 8, 2000 (24)",Romania,fc_botosani_alexandru_cimpanu.png,2
fc_botosani_stefan_panoiu,fc_botosani,FC Botosani,fc_botosani.png,17,Stefan Panoiu,Right Winger,"Sep 23, 2002 (22)",Romania,fc_botosani_stefan_panoiu.png,2
fc_botosani_jaly_mouaddib,fc_botosani,FC Botosani,fc_botosani.png,64,Jaly Mouaddib,Right Winger,"Nov 18, 2000 (24)",France,fc_botosani_jaly_mouaddib.png,2
fc_botosani_george_gligor,fc_botosani,FC Botosani,fc_botosani.png,70,George Gligor,Right Winger,"Dec 13, 2004 (20)",Romania,fc_botosani_george_gligor.jpg,2
fc_botosani_zoran_mitrov,fc_botosani,FC Botosani,fc_botosani.png,11,Zoran Mitrov,Second Striker,"Jan 29, 2002 (22)",Romania,fc_botosani_zoran_mitrov.png,2
fc_botosani_enzo_lopez,fc_botosani,FC Botosani,fc_botosani.png,9,Enzo Lopez,Centre-Forward,"Mar 10, 1998 (26)",Argentina,fc_botosani_enzo_lopez.png,2
fc_botosani_adi_chica-rosa,fc_botosani,FC Botosani,fc_botosani.png,29,Adi Chica-Rosa,Centre-Forward,"Sep 8, 1998 (26)",Romania,fc_botosani_adi_chica-rosa.png,2
acsm_politehnica_iasi_jesus_fernandez,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,88,Jesus Fernandez,Goalkeeper,"Jun 11, 1988 (36)",Spain,acsm_politehnica_iasi_jesus_fernandez.png,3
acsm_politehnica_iasi_nicolas_samayoa,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,3,Nicolas Samayoa,Centre-Back,"Aug 2, 1995 (29)",Guatemala,acsm_politehnica_iasi_nicolas_samayoa.png,3
acsm_politehnica_iasi_claudio_silva,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,4,Claudio Silva,Centre-Back,"Jun 29, 2000 (24)",Portugal,acsm_politehnica_iasi_claudio_silva.jpg,3
acsm_politehnica_iasi_florin_ilie,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,18,Florin Ilie,Centre-Back,"Jun 18, 1992 (32)",Romania,acsm_politehnica_iasi_florin_ilie.png,3
acsm_politehnica_iasi_stefan_stefanovici,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,20,Stefan Stefanovici,Left-Back,"Feb 20, 2002 (22)",Romania,acsm_politehnica_iasi_stefan_stefanovici.png,3
acsm_politehnica_iasi_rares_ispas,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,27,Rares Ispas,Left-Back,"Aug 26, 2000 (24)",Romania,acsm_politehnica_iasi_rares_ispas.jpg,3
acsm_politehnica_iasi_catalin_cret,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,-,Catalin Cret,Left-Back,"Jul 1, 1999 (25)",Romania,acsm_politehnica_iasi_catalin_cret.jpg,2
acsm_politehnica_iasi_mihai_adascalitei,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,-,Mihai Adascalitei,Right-Back,"Nov 1, 1994 (30)",Romania,acsm_politehnica_iasi_mihai_adascalitei.png,2
acsm_politehnica_iasi_samuel_oum_gouet,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,5,Samuel Oum Gouet,Defensive Midfield,"Dec 14, 1997 (27)",Cameroon,acsm_politehnica_iasi_samuel_oum_gouet.jpg,3
acsm_politehnica_iasi_mihai_bordeianu,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,37,Mihai Bordeianu,Central Midfield,"Nov 18, 1991 (33)",Romania,acsm_politehnica_iasi_mihai_bordeianu.png,3
acsm_politehnica_iasi_julian_marchioni,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,24,Julian Marchioni,Central Midfield,"Mar 11, 1993 (31)",Argentina,acsm_politehnica_iasi_julian_marchioni.png,3
acsm_politehnica_iasi_andrei_gheorghita,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,80,Andrei Gheorghita,Left Midfield,"Jul 16, 2002 (22)",Romania,acsm_politehnica_iasi_andrei_gheorghita.png,3
acsm_politehnica_iasi_alin_roman,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,10,Alin Roman,Attacking Midfield,"Jan 27, 1994 (30)",Romania,acsm_politehnica_iasi_alin_roman.png,3
acsm_politehnica_iasi_valentin_gheorghe,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,11,Valentin Gheorghe,Left Winger,"Feb 14, 1997 (27)",Romania,acsm_politehnica_iasi_valentin_gheorghe.png,2
acsm_politehnica_iasi_goncalo_teixeira,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,7,Goncalo Teixeira,Left Winger,"Nov 24, 1999 (25)",Portugal,acsm_politehnica_iasi_goncalo_teixeira.jpeg,3
acsm_politehnica_iasi_tailson,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,99,Tailson,Right Winger,"Mar 5, 1999 (25)",Brazil,acsm_politehnica_iasi_tailson.jpg,3
acsm_politehnica_iasi_sekou_camara,acsm_politehnica_iasi,ACSM Politehnica Iasi,acsm_politehnica_iasi.png,-,Sekou Camara,Centre-Forward,"Jul 20, 1997 (27)",Guinea,acsm_politehnica_iasi_sekou_camara.png,3
fc_buzau_alexandru_greab,fc_buzau,FC Buzău,fc_buzau.png,12,Alexandru Greab,Goalkeeper,"May 26, 1992 (32)",Romania,fc_buzau_alexandru_greab.JPG,2
fc_buzau_dorian_railean,fc_buzau,FC Buzău,fc_buzau.png,39,Dorian Railean,Goalkeeper,"Oct 13, 1993 (31)",Moldova,fc_buzau_dorian_railean.png,2
fc_buzau_david_lazar,fc_buzau,FC Buzău,fc_buzau.png,1,David Lazar,Goalkeeper,"Aug 8, 1991 (33)",Romania,fc_buzau_david_lazar.png,3
fc_buzau_dragos_horeboiu,fc_buzau,FC Buzău,fc_buzau.png,29,Dragos Horeboiu,Goalkeeper,"Sep 5, 2002 (22)",Romania,fc_buzau_dragos_horeboiu.jpg,2
fc_buzau_grigore_turda,fc_buzau,FC Buzău,fc_buzau.png,5,Grigore Turda,Centre-Back,"Jul 24, 1997 (27)",Romania,fc_buzau_grigore_turda.JPG,2
fc_buzau_alin_dobrosavlevici,fc_buzau,FC Buzău,fc_buzau.png,21,Alin Dobrosavlevici,Centre-Back,"Oct 24, 1994 (30)",Romania,fc_buzau_alin_dobrosavlevici.JPG,3
fc_buzau_dragan_lovric,fc_buzau,FC Buzău,fc_buzau.png,25,Dragan Lovric,Centre-Back,"Jan 3, 1996 (29)",Croatia,fc_buzau_dragan_lovric.png,3
fc_buzau_mike_cestor,fc_buzau,FC Buzău,fc_buzau.png,92,Mike Cestor,Centre-Back,"Apr 30, 1992 (32)",DR Congo,fc_buzau_mike_cestor.JPG,3
fc_buzau_robert_salceanu,fc_buzau,FC Buzău,fc_buzau.png,18,Robert Salceanu,Left-Back,"Jan 13, 2004 (21)",Romania,fc_buzau_robert_salceanu.jpg,2
fc_buzau_denis_dumitrascu,fc_buzau,FC Buzău,fc_buzau.png,80,Denis Dumitrascu,Left-Back,"Apr 27, 1995 (29)",Romania,fc_buzau_denis_dumitrascu.png,2
fc_buzau_alessandro_ciranni,fc_buzau,FC Buzău,fc_buzau.png,14,Alessandro Ciranni,Right-Back,"Jun 28, 1996 (28)",Belgium,fc_buzau_alessandro_ciranni.jpg,2
fc_buzau_sergiu_pirvulescu,fc_buzau,FC Buzău,fc_buzau.png,22,Sergiu Pirvulescu,Right-Back,"Jul 21, 2003 (21)",Romania,fc_buzau_sergiu_pirvulescu.png,2
fc_buzau_diego_ferraresso,fc_buzau,FC Buzău,fc_buzau.png,87,Diego Ferraresso,Right-Back,"May 21, 1992 (32)",Bulgaria,fc_buzau_diego_ferraresso.png,2
fc_buzau_rassambek_akhmatov,fc_buzau,FC Buzău,fc_buzau.png,66,Rassambek Akhmatov,Defensive Midfield,"May 31, 1996 (28)",Russia,fc_buzau_rassambek_akhmatov.png,2
fc_buzau_dragos_albu,fc_buzau,FC Buzău,fc_buzau.png,8,Dragos Albu,Central Midfield,"Mar 15, 2001 (23)",Romania,fc_buzau_dragos_albu.JPG,2
fc_buzau_david_tavares,fc_buzau,FC Buzău,fc_buzau.png,20,David Tavares,Central Midfield,"Mar 19, 1999 (25)",Cape Verde,fc_buzau_david_tavares.jpg,2
fc_buzau_luca_mihai,fc_buzau,FC Buzău,fc_buzau.png,4,Luca Mihai,Central Midfield,"Oct 11, 2003 (21)",Romania,fc_buzau_luca_mihai.png,3
fc_buzau_vito,fc_buzau,FC Buzău,fc_buzau.png,28,Vito,Central Midfield,"Sep 18, 1997 (27)",Portugal,fc_buzau_vito.png,2
fc_buzau_ion_gheorghe,fc_buzau,FC Buzău,fc_buzau.png,88,Ion Gheorghe,Attacking Midfield,"Oct 8, 1999 (25)",Romania,fc_buzau_ion_gheorghe.png,3
fc_buzau_constantin_budescu,fc_buzau,FC Buzău,fc_buzau.png,10,Constantin Budescu,Attacking Midfield,"Feb 19, 1989 (35)",Romania,fc_buzau_constantin_budescu.png,4
fc_buzau_cristian_dumitru,fc_buzau,FC Buzău,fc_buzau.png,7,Cristian Dumitru,Left Winger,"Dec 13, 2001 (23)",Romania,fc_buzau_cristian_dumitru.png,2
fc_buzau_alexandru_isfan,fc_buzau,FC Buzău,fc_buzau.png,30,Alexandru Isfan,Right Winger,"Jan 31, 2000 (24)",Romania,fc_buzau_alexandru_isfan.png,3
fc_buzau_moha_keita,fc_buzau,FC Buzău,fc_buzau.png,17,Moha Keita,Right Winger,"Sep 18, 1999 (25)",Senegal,fc_buzau_moha_keita.png,2
fc_buzau_ricardo_matos,fc_buzau,FC Buzău,fc_buzau.png,9,Ricardo Matos,Centre-Forward,"Mar 25, 2000 (24)",Portugal,fc_buzau_ricardo_matos.png,3
uta_arad_andrei_gorcea,uta_arad,UTA Arad,uta_arad.png,-,Andrei Gorcea,Goalkeeper,"Aug 2, 2001 (23)",Romania,uta_arad_andrei_gorcea.png,2
uta_arad_dejan_iliev,uta_arad,UTA Arad,uta_arad.png,22,Dejan Iliev,Goalkeeper,"Feb 25, 1995 (29)",North Macedonia,uta_arad_dejan_iliev.png,2
uta_arad_ibrahima_conte,uta_arad,UTA Arad,uta_arad.png,15,Ibrahima Conte,Centre-Back,"Apr 3, 1996 (28)",Guinea,uta_arad_ibrahima_conte.png,2
uta_arad_florent_poulolo,uta_arad,UTA Arad,uta_arad.png,6,Florent Poulolo,Centre-Back,"Jan 2, 1997 (28)",Martinique,uta_arad_florent_poulolo.png,2
uta_arad_alexandru_benga,uta_arad,UTA Arad,uta_arad.png,4,Alexandru Benga,Centre-Back,"Jun 15, 1989 (35)",Romania,uta_arad_alexandru_benga.png,3
uta_arad_razvan_pascalau,uta_arad,UTA Arad,uta_arad.png,-,Razvan Pascalau,Centre-Back,"May 5, 2004 (20)",Romania,uta_arad_razvan_pascalau.png,3
uta_arad_damien_dussaut,uta_arad,UTA Arad,uta_arad.png,-,Damien Dussaut,Right-Back,"Nov 8, 1994 (30)",Martinique,uta_arad_damien_dussaut.png,3
uta_arad_ravy_tsouka,uta_arad,UTA Arad,uta_arad.png,25,Ravy Tsouka,Right-Back,"Dec 23, 1994 (30)",Congo,uta_arad_ravy_tsouka.jpg,2
uta_arad_cristian_mihai,uta_arad,UTA Arad,uta_arad.png,21,Cristian Mihai,Defensive Midfield,"Sep 23, 2004 (20)",Romania,uta_arad_cristian_mihai.png,2
uta_arad_denis_hrezdac,uta_arad,UTA Arad,uta_arad.png,97,Denis Hrezdac,Defensive Midfield,"Nov 3, 2001 (23)",Romania,uta_arad_denis_hrezdac.jpg,2
uta_arad_cornel_rapa,uta_arad,UTA Arad,uta_arad.png,31,Cornel Rapa,Right Midfield,"Jan 16, 1990 (35)",Romania,uta_arad_cornel_rapa.png,3
uta_arad_benjamin_van_durmen,uta_arad,UTA Arad,uta_arad.png,30,Benjamin Van Durmen,Left Midfield,"Mar 20, 1997 (27)",Belgium,uta_arad_benjamin_van_durmen.png,2
uta_arad_razvan_trif,uta_arad,UTA Arad,uta_arad.png,29,Razvan Trif,Left Midfield,"Oct 9, 1997 (27)",Romania,uta_arad_razvan_trif.png,2
uta_arad_andrej_fabry,uta_arad,UTA Arad,uta_arad.png,10,Andrej Fabry,Attacking Midfield,"Mar 1, 1997 (27)",Slovakia,uta_arad_andrej_fabry.png,3
uta_arad_valentin_costache,uta_arad,UTA Arad,uta_arad.png,19,Valentin Costache,Left Winger,"Aug 2, 1998 (26)",Romania,uta_arad_valentin_costache.png,3
uta_arad_eric_omondi,uta_arad,UTA Arad,uta_arad.png,24,Eric Omondi,Left Winger,"Aug 18, 1994 (30)",Kenya,uta_arad_eric_omondi.png,2
uta_arad_lamine_ghezali,uta_arad,UTA Arad,uta_arad.png,14,Lamine Ghezali,Right Winger,"Jul 6, 1999 (25)",France,uta_arad_lamine_ghezali.png,3
uta_arad_marian_danciu,uta_arad,UTA Arad,uta_arad.png,-,Marian Danciu,Right Winger,"Apr 24, 2002 (22)",Romania,uta_arad_marian_danciu.png,2
uta_arad_shayon_harrison,uta_arad,UTA Arad,uta_arad.png,-,Shayon Harrison,Centre-Forward,"Jul 13, 1997 (27)",England,uta_arad_shayon_harrison.png,3
uta_arad_andrei_dumiter,uta_arad,UTA Arad,uta_arad.png,7,Andrei Dumiter,Centre-Forward,"Apr 10, 1999 (25)",Romania,uta_arad_andrei_dumiter.png,3
uta_arad_daniel_zsori,uta_arad,UTA Arad,uta_arad.png,17,Daniel Zsori,Centre-Forward,"Oct 14, 2000 (24)",Hungary,uta_arad_daniel_zsori.jpg,2
afc_unirea_04_slobozia_denis_rusu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,12,Denis Rusu,Goalkeeper,"Aug 2, 1990 (34)",Moldova,afc_unirea_04_slobozia_denis_rusu.png,3
afc_unirea_04_slobozia_filip_blazek,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,14,Filip Blazek,Centre-Back,"Mar 11, 1998 (26)",Slovakia,afc_unirea_04_slobozia_filip_blazek.png,3
afc_unirea_04_slobozia_ariel_lopez,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,5,Ariel Lopez,Centre-Back,"May 26, 1995 (29)",Uruguay,afc_unirea_04_slobozia_ariel_lopez.png,2
afc_unirea_04_slobozia_dmytro_pospelov,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,60,Dmytro Pospelov,Centre-Back,"Oct 19, 1991 (33)",Ukraine,afc_unirea_04_slobozia_dmytro_pospelov.png,4
afc_unirea_04_slobozia_daniel_serbanica,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,29,Daniel Serbanica,Left-Back,"Jun 25, 1996 (28)",Romania,afc_unirea_04_slobozia_daniel_serbanica.png,3
afc_unirea_04_slobozia_laurentiu_vlasceanu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,7,Laurentiu Vlasceanu,Left-Back,"May 29, 2005 (19)",Romania,afc_unirea_04_slobozia_laurentiu_vlasceanu.jpg,2
afc_unirea_04_slobozia_constantin_toma,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,10,Constantin Toma,Left-Back,"Mar 23, 1987 (37)",Romania,afc_unirea_04_slobozia_constantin_toma.png,2
afc_unirea_04_slobozia_paolo_medina,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,15,Paolo Medina,Right-Back,"May 28, 1999 (25)",Mexico,afc_unirea_04_slobozia_paolo_medina.png,2
afc_unirea_04_slobozia_andrei_dorobantu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,2,Andrei Dorobantu,Right-Back,"Aug 29, 2004 (20)",Romania,afc_unirea_04_slobozia_andrei_dorobantu.png,2
afc_unirea_04_slobozia_ovidiu_perianu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,20,Ovidiu Perianu,Defensive Midfield,"Apr 16, 2002 (22)",Romania,afc_unirea_04_slobozia_ovidiu_perianu.png,3
afc_unirea_04_slobozia_stefan_pacionel,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,27,Stefan Pacionel,Central Midfield,"Feb 16, 1999 (25)",Romania,afc_unirea_04_slobozia_stefan_pacionel.png,3
afc_unirea_04_slobozia_adnan_aganovic,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,77,Adnan Aganovic,Central Midfield,"Oct 3, 1987 (37)",Croatia,afc_unirea_04_slobozia_adnan_aganovic.png,3
afc_unirea_04_slobozia_christ_afalna,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,98,Christ Afalna,Attacking Midfield,"Jun 15, 1998 (26)",Cameroon,afc_unirea_04_slobozia_christ_afalna.png,2
afc_unirea_04_slobozia_florin_purece,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,30,Florin Purece,Attacking Midfield,"Nov 6, 1991 (33)",Romania,afc_unirea_04_slobozia_florin_purece.png,3
afc_unirea_04_slobozia_marius_lupu,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,16,Marius Lupu,Right Winger,"Sep 1, 1999 (25)",Romania,afc_unirea_04_slobozia_marius_lupu.jpg,2
afc_unirea_04_slobozia_cristian_barbut,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,23,Cristian Barbut,Right Winger,"Apr 22, 1995 (29)",Romania,afc_unirea_04_slobozia_cristian_barbut.png,3
afc_unirea_04_slobozia_jordan_gele,afc_unirea_04_slobozia,AFC Unirea 04 Slobozia,afc_unirea_04_slobozia.png,11,Jordan Gele,Centre-Forward,"Sep 16, 1992 (32)",France,afc_unirea_04_slobozia_jordan_gele.png,3
